dcid,year,distri_ug_rate
zip/02472,2020,0.4636330587606936
zip/02474,2020,0.3897339319975083
zip/02476,2020,0.4636330587606936
zip/02478,2020,0.4636330587606936
zip/02481,2020,0.4072018309117726
zip/02482,2020,0.4072018309117727
zip/02492,2020,0.3929092937743654
zip/02493,2020,0.4072018309117727
zip/02494,2020,0.3929092937743653
zip/02532,2020,0.2880596667255969
zip/02534,2020,0.2775078378904216
zip/02535,2020,0.2775078378904216
zip/02536,2020,0.2775078378904215
zip/02537,2020,0.2775078378904216
zip/02538,2020,0.2880596667255969
zip/02539,2020,0.2775078378904216
zip/02540,2020,0.2775078378904216
zip/02542,2020,0.2775078378904216
zip/02543,2020,0.2775078378904215
zip/02553,2020,0.2775078378904215
zip/02554,2020,0.0
zip/02556,2020,0.2775078378904216
zip/02557,2020,0.2048140518269543
zip/02558,2020,0.2880596667255969
zip/02559,2020,0.2775078378904216
zip/02561,2020,0.2775078378904216
zip/02562,2020,0.2775078378904215
zip/02563,2020,0.2775078378904216
zip/02564,2020,0.0
zip/02568,2020,0.2775078378904216
zip/02571,2020,0.2880596667255969
zip/02575,2020,0.2775078378904216
zip/02576,2020,0.2842464238234355
zip/02584,2020,0.0
zip/02601,2020,0.2775078378904215
zip/02630,2020,0.2775078378904216
zip/02631,2020,0.2775078378904215
zip/02632,2020,0.2775078378904215
zip/02633,2020,0.2775078378904216
zip/02635,2020,0.2775078378904216
zip/02637,2020,0.2775078378904216
zip/02638,2020,0.2775078378904216
zip/02639,2020,0.2775078378904216
zip/02641,2020,0.2775078378904215
zip/02642,2020,0.2775078378904216
zip/02643,2020,0.2775078378904216
zip/02644,2020,0.2775078378904216
zip/02645,2020,0.2775078378904215
zip/02646,2020,0.2775078378904216
zip/02647,2020,0.2775078378904216
zip/02648,2020,0.2775078378904216
zip/02649,2020,0.2775078378904215
zip/02650,2020,0.2775078378904215
zip/02651,2020,0.2775078378904216
zip/02652,2020,0.2775078378904216
zip/02653,2020,0.2775078378904216
zip/02655,2020,0.2775078378904216
zip/02657,2020,0.2775078378904215
zip/02659,2020,0.2775078378904216
zip/02660,2020,0.2775078378904216
zip/02663,2020,0.2775078378904216
zip/02664,2020,0.2775078378904215
zip/02666,2020,0.2775078378904216
zip/02667,2020,0.2775078378904216
zip/02668,2020,0.2775078378904215
zip/02669,2020,0.2775078378904216
zip/02670,2020,0.2775078378904216
zip/02671,2020,0.2775078378904216
zip/02672,2020,0.2775078378904215
zip/02673,2020,0.2775078378904216
zip/02675,2020,0.2775078378904216
zip/02702,2020,0.2521767653572017
zip/02703,2020,0.1970244327041465
zip/02713,2020,0.2775078378904216
zip/02715,2020,0.1789634831150285
zip/02717,2020,0.2691007763538847
zip/02718,2020,0.2659801060781508
zip/02719,2020,0.2775078378904215
zip/02720,2020,0.2569213884099513
zip/02721,2020,0.193002210756657
zip/02723,2020,0.193002210756657
zip/02724,2020,0.193002210756657
zip/02725,2020,0.193002210756657
zip/02726,2020,0.193002210756657
zip/02738,2020,0.2880596667255969
zip/02739,2020,0.2880596667255969
zip/02740,2020,0.2775078378904216
zip/02743,2020,0.2775078378904216
zip/02744,2020,0.2775078378904215
zip/02745,2020,0.2775078378904216
zip/02746,2020,0.2775078378904216
zip/02747,2020,0.2569213884099513
zip/02748,2020,0.2775078378904216
zip/02760,2020,0.2340493656854441
zip/02762,2020,0.2340493656854441
zip/02763,2020,0.1970244327041465
zip/02764,2020,0.1789634831150284
zip/02766,2020,0.1943160576642415
zip/02767,2020,0.2136918285860704
zip/02769,2020,0.1789634831150284
zip/02770,2020,0.2842464238234355
zip/02771,2020,0.193002210756657
zip/02777,2020,0.193002210756657
zip/02779,2020,0.2521767653572016
zip/02780,2020,0.1789634831150284
zip/02790,2020,0.2569213884099512
zip/02791,2020,0.2775078378904216
zip/02802,2020,0.115141297634746
zip/02804,2020,0.115141297634746
zip/02806,2020,0.115141297634746
zip/02807,2020,0.1166384790342334
zip/02808,2020,0.115141297634746
zip/02809,2020,0.115141297634746
zip/02812,2020,0.115141297634746
zip/02813,2020,0.115141297634746
zip/02814,2020,0.035386908771528
zip/02815,2020,0.115141297634746
zip/02816,2020,0.115141297634746
zip/02817,2020,0.115141297634746
zip/02818,2020,0.115141297634746
zip/02822,2020,0.115141297634746
zip/02823,2020,0.1151412976347459
zip/02824,2020,0.1151412976347459
zip/02825,2020,0.115141297634746
zip/02826,2020,0.115141297634746
zip/02827,2020,0.115141297634746
zip/02828,2020,0.115141297634746
zip/02829,2020,0.115141297634746
zip/02830,2020,0.035386908771528
zip/02831,2020,0.115141297634746
zip/02832,2020,0.1151412976347459
zip/02833,2020,0.115141297634746
zip/02835,2020,0.115141297634746
zip/02836,2020,0.1151412976347459
zip/02837,2020,0.115141297634746
zip/02838,2020,0.115141297634746
zip/02839,2020,0.115141297634746
zip/02840,2020,0.115141297634746
zip/02841,2020,0.115141297634746
zip/02842,2020,0.115141297634746
zip/02852,2020,0.115141297634746
zip/02857,2020,0.115141297634746
zip/02858,2020,0.115141297634746
zip/02859,2020,0.035386908771528
zip/02860,2020,0.115141297634746
zip/02861,2020,0.115141297634746
zip/02863,2020,0.115141297634746
zip/02864,2020,0.115141297634746
zip/02865,2020,0.115141297634746
zip/02871,2020,0.115141297634746
zip/02872,2020,0.115141297634746
zip/02873,2020,0.115141297634746
zip/02874,2020,0.115141297634746
zip/02875,2020,0.115141297634746
zip/02876,2020,0.115141297634746
zip/02878,2020,0.115141297634746
zip/02879,2020,0.115141297634746
zip/02881,2020,0.115141297634746
zip/02882,2020,0.115141297634746
zip/02885,2020,0.115141297634746
zip/02886,2020,0.115141297634746
zip/02888,2020,0.115141297634746
zip/02889,2020,0.115141297634746
zip/02891,2020,0.115141297634746
zip/02892,2020,0.115141297634746
zip/02893,2020,0.115141297634746
zip/02894,2020,0.115141297634746
zip/02895,2020,0.115141297634746
zip/02896,2020,0.115141297634746
zip/02898,2020,0.115141297634746
zip/02903,2020,0.115141297634746
zip/02904,2020,0.115141297634746
zip/02905,2020,0.115141297634746
zip/02906,2020,0.115141297634746
zip/02907,2020,0.115141297634746
zip/02908,2020,0.115141297634746
zip/02909,2020,0.115141297634746
zip/02910,2020,0.115141297634746
zip/02911,2020,0.115141297634746
zip/02912,2020,0.115141297634746
zip/02914,2020,0.115141297634746
zip/02915,2020,0.115141297634746
zip/02916,2020,0.1151412976347459
zip/02917,2020,0.115141297634746
zip/02918,2020,0.115141297634746
zip/02919,2020,0.115141297634746
zip/02920,2020,0.1151412976347459
zip/02921,2020,0.115141297634746
zip/03031,2020,0.142296918767507
zip/03032,2020,0.1080747485036811
zip/03033,2020,0.142296918767507
zip/03034,2020,0.1010978683775466
zip/03036,2020,0.1080747485036812
zip/03037,2020,0.1029087511825539
zip/03038,2020,0.1080747485036812
zip/03042,2020,0.1080747485036812
zip/03043,2020,0.142296918767507
zip/03044,2020,0.1097483520320822
zip/03045,2020,0.1246887320751122
zip/03046,2020,0.1265354895005236
zip/03047,2020,0.142296918767507
zip/03048,2020,0.142296918767507
zip/03049,2020,0.142296918767507
zip/03051,2020,0.142296918767507
zip/03052,2020,0.142296918767507
zip/03053,2020,0.1282894638582037
zip/03054,2020,0.142296918767507
zip/03055,2020,0.142296918767507
zip/03057,2020,0.142296918767507
zip/03060,2020,0.142296918767507
zip/03062,2020,0.142296918767507
zip/03063,2020,0.142296918767507
zip/03064,2020,0.142296918767507
zip/03070,2020,0.142296918767507
zip/03071,2020,0.142296918767507
zip/03076,2020,0.1282894638582037
zip/03077,2020,0.1080747485036812
zip/03079,2020,0.1785537788772163
zip/03082,2020,0.142296918767507
zip/03084,2020,0.142296918767507
zip/03086,2020,0.142296918767507
zip/03087,2020,0.1282894638582037
zip/03101,2020,0.142296918767507
zip/03102,2020,0.1246887320751122
zip/03103,2020,0.1282894638582037
zip/03104,2020,0.1138008030251181
zip/03106,2020,0.1265354895005236
zip/03109,2020,0.142296918767507
zip/03110,2020,0.142296918767507
zip/03215,2020,0.1038082278134172
zip/03216,2020,0.1081184596005153
zip/03217,2020,0.1040805304816277
zip/03218,2020,0.1141664494495491
zip/03220,2020,0.1064091176822007
zip/03221,2020,0.1065066934550161
zip/03222,2020,0.0975221170678559
zip/03223,2020,0.1038082278134172
zip/03224,2020,0.1081184596005153
zip/03225,2020,0.1141664494495491
zip/03226,2020,0.084148073404819
zip/03227,2020,0.1141664494495491
zip/03229,2020,0.1265354895005236
zip/03230,2020,0.0975221170678558
zip/03231,2020,0.0731280694625239
zip/03233,2020,0.1246887320751122
zip/03234,2020,0.1029087511825539
zip/03235,2020,0.1081184596005153
zip/03237,2020,0.1064091176822007
zip/03238,2020,0.0714873111236425
zip/03240,2020,0.1038082278134172
zip/03241,2020,0.1038082278134172
zip/03242,2020,0.1246887320751122
zip/03243,2020,0.0975221170678559
zip/03244,2020,0.1065066934550161
zip/03245,2020,0.0765001779128263
zip/03246,2020,0.1141664494495491
zip/03249,2020,0.1141664494495491
zip/03251,2020,0.1038082278134172
zip/03253,2020,0.1141664494495491
zip/03254,2020,0.084148073404819
zip/03255,2020,0.1064091176822007
zip/03256,2020,0.1135246522005748
zip/03257,2020,0.0975221170678559
zip/03258,2020,0.1265354895005235
zip/03259,2020,0.1141664494495491
zip/03260,2020,0.1064091176822007
zip/03261,2020,0.1010978683775466
zip/03262,2020,0.0714873111236425
zip/03263,2020,0.1029087511825539
zip/03264,2020,0.1040805304816277
zip/03266,2020,0.1038082278134172
zip/03268,2020,0.1081184596005153
zip/03269,2020,0.1141664494495491
zip/03273,2020,0.1246887320751122
zip/03275,2020,0.1081184596005153
zip/03276,2020,0.1064091176822007
zip/03278,2020,0.1081184596005153
zip/03279,2020,0.1038082278134172
zip/03280,2020,0.0975221170678558
zip/03281,2020,0.1246887320751122
zip/03282,2020,0.0714873111236425
zip/03284,2020,0.1038082278134172
zip/03285,2020,0.1038082278134172
zip/03287,2020,0.1064091176822007
zip/03290,2020,0.1080747485036812
zip/03291,2020,0.1080747485036811
zip/03293,2020,0.084148073404819
zip/03301,2020,0.1265354895005236
zip/03303,2020,0.1081184596005153
zip/03304,2020,0.1265354895005236
zip/03307,2020,0.1081184596005153
zip/03431,2020,0.142296918767507
zip/03440,2020,0.142296918767507
zip/03441,2020,0.142296918767507
zip/03442,2020,0.142296918767507
zip/03443,2020,0.142296918767507
zip/03444,2020,0.142296918767507
zip/03445,2020,0.142296918767507
zip/03446,2020,0.142296918767507
zip/03447,2020,0.142296918767507
zip/03448,2020,0.142296918767507
zip/03449,2020,0.142296918767507
zip/03450,2020,0.142296918767507
zip/03451,2020,0.142296918767507
zip/03452,2020,0.142296918767507
zip/03455,2020,0.142296918767507
zip/03456,2020,0.1038082278134172
zip/03457,2020,0.142296918767507
zip/03458,2020,0.142296918767507
zip/03461,2020,0.142296918767507
zip/03462,2020,0.142296918767507
zip/03464,2020,0.1141664494495491
zip/03465,2020,0.142296918767507
zip/03466,2020,0.142296918767507
zip/03467,2020,0.142296918767507
zip/03470,2020,0.142296918767507
zip/03561,2020,0.0777874230965188
zip/03570,2020,0.142296918767507
zip/03574,2020,0.0777874230965188
zip/03575,2020,0.1141664494495491
zip/03576,2020,0.1141664494495491
zip/03579,2020,0.0676800888167727
zip/03580,2020,0.1038082278134172
zip/03581,2020,0.1141664494495491
zip/03582,2020,0.1141664494495491
zip/03583,2020,0.142296918767507
zip/03584,2020,0.142296918767507
zip/03585,2020,0.0777874230965188
zip/03586,2020,0.1038082278134172
zip/03588,2020,0.142296918767507
zip/03590,2020,0.1141664494495491
zip/03592,2020,0.1141664494495491
zip/03593,2020,0.1141664494495491
zip/03595,2020,0.142296918767507
zip/03597,2020,0.142296918767507
zip/03598,2020,0.0751187709108901
zip/03601,2020,0.0714873111236425
zip/03602,2020,0.1038082278134172
zip/03603,2020,0.1038082278134172
zip/03605,2020,0.1038082278134172
zip/03607,2020,0.0714873111236425
zip/03608,2020,0.1185034395088875
zip/03740,2020,0.0897889076806179
zip/03741,2020,0.1038082278134172
zip/03743,2020,0.1038082278134172
zip/03745,2020,0.1038082278134172
zip/03746,2020,0.0714873111236425
